id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
1027,Ethereum,ETH,ethereum,10285,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'ethereum-pow-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'us-strategic-crypto-reserve']",,120730634.90448909,120730634.90448909,True,,2,,,,2025-05-10T03:49:00.000Z,2336.373418081118,42024185370.549164,7.432,-0.36525783,5.07636073,27.13449412,45.19747316,25.79987506,-12.85221626,282071846138.90466,8.6244,282071846138.9,,2025-05-10T03:49:00.000Z,,,,,,2025-05-10 10:50:29.824380
825,Tether USDt,USDT,tether,127304,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio']",,149733756681.2742,153508342069.00436,True,,3,,,,2025-05-10T03:48:00.000Z,1.0000592575783696,118748138874.10732,4.3685,0.00371735,0.00874179,-0.02268445,0.04726781,0.04528008,-0.00210868,149742629541.0953,4.5784,153517438601.61,,2025-05-10T03:48:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2025-05-10 10:50:29.824380
52,XRP,XRP,xrp,1605,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve']",100000000000.0,58550454873.0,99986154627.0,False,,4,,,,2025-05-10T03:49:00.000Z,2.3669217422655655,5748725090.376866,17.903,-0.15727323,2.25009849,6.90786848,18.76908212,15.43698713,-4.84280668,138584344658.44254,4.2372,236692174226.56,,2025-05-10T03:49:00.000Z,,,,,,2025-05-10 10:50:29.824380
1839,BNB,BNB,bnb,2519,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,140889202.61,140889202.61,False,,5,,,,2025-05-10T03:49:00.000Z,661.1355717844507,2626277467.8419485,27.2002,-1.71019372,5.57482016,10.21874426,15.04670699,23.96441036,7.46049952,93146863525.81769,2.848,93146863525.82,,2025-05-10T03:49:00.000Z,,,,,,2025-05-10 10:50:29.824380
5426,Solana,SOL,solana,913,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve']",,519015792.4311312,600355757.5974402,True,,6,,,,2025-05-10T03:49:00.000Z,171.63087905215409,7290792649.171634,18.4002,-0.43247175,5.91820465,15.51634039,48.99977862,42.55570356,-16.64601619,89079136696.90538,2.7236,103039586420.47,,2025-05-10T03:49:00.000Z,,,,,,2025-05-10 10:50:29.824380
3408,USDC,USDC,usd-coin,27708,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio']",,60777124615.39289,60777124615.39289,False,,7,,,,2025-05-10T03:49:00.000Z,0.999941315139909,19135000995.722244,-1.0758,0.00604301,0.00447926,0.00021363,-0.00042165,0.00340375,-0.00632139,60773557918.338104,1.8582,60773557918.34,,2025-05-10T03:49:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-05-10 10:50:29.824380
74,Dogecoin,DOGE,dogecoin,1218,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'ftx-bankruptcy-estate', 'animal-memes', 'made-in-america']",,149199286383.70526,149199286383.70526,True,,8,,,,2025-05-10T03:49:00.000Z,0.20875873924542032,2356793465.8318954,16.34,0.3208092,6.93115977,15.44546123,34.93408848,34.64678474,-19.57077555,31146654921.778717,0.9523,31146654921.78,,2025-05-10T03:49:00.000Z,,,,,,2025-05-10 10:50:29.824380
2010,Cardano,ADA,cardano,1513,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve']",45000000000.0,35312950699.40473,44994598048.95946,False,,9,,,,2025-05-10T03:49:00.000Z,0.7804890976372024,1418776399.7703545,1.0234,-0.67163381,1.99200447,11.68849902,27.77286379,11.30863193,9.7806648,27561373026.285416,0.8427,35122009393.67,,2025-05-10T03:49:00.000Z,,,,,,2025-05-10 10:50:29.824380
1958,TRON,TRX,tron,1173,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio']",,94911304420.86954,94911291377.22676,True,,10,,,,2025-05-10T03:49:00.000Z,0.26364991020316747,1353214825.267187,72.1234,-0.09420335,3.46920798,5.85861089,10.8990873,14.17172575,12.72413416,25023356887.827744,0.7651,25023353448.87,,2025-05-10T03:49:00.000Z,,,,,,2025-05-10 10:50:29.824380
20947,Sui,SUI,sui,643,2022-07-12T08:03:11.000Z,"['binance-launchpool', 'coinbase-ventures-portfolio', 'binance-labs-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', 'sui-ecosystem', 'layer-1', 'move-vm', 'cmc-crypto-yearbook-2024-2025', 'made-in-america', 'world-liberty-financial-portfolio']",10000000000.0,3338327017.9116654,10000000000.0,False,,11,3338327017.9116654,13231519975.250738,,2025-05-10T03:49:00.000Z,3.963518224624947,2385271190.006892,-23.3916,-0.97722122,2.35302826,14.91105181,84.42584348,86.42382535,25.08192975,13231519975.250738,0.4046,39635182246.25,,2025-05-10T03:49:00.000Z,,,,,,2025-05-10 10:50:29.824380
1975,Chainlink,LINK,chainlink,2005,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'polkadot', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'cross-chain', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'gnosis-chain-ecosystem', 'sora-ecosystem', 'hoo-smart-chain-ecosystem', 'milkomeda-ecosystem', 'energi-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio']",,657099970.4527867,1000000000.0,False,,12,,,,2025-05-10T03:49:00.000Z,16.021041059847235,744806490.3244746,18.5217,-0.59490112,1.40175765,10.13117036,30.76412077,28.17619434,-15.22623867,10527425607.0485,0.3219,16021041059.85,,2025-05-10T03:49:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-05-10 10:50:29.824380
5805,Avalanche,AVAX,avalanche,911,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'real-world-assets', 'layer-1', 'made-in-america']",715748719.0,418164188.0839311,454833688.0839311,False,,13,,,,2025-05-10T03:49:00.000Z,23.480252820524218,637331618.4729669,17.8772,-0.4459902,5.52016019,11.1356617,30.99771452,42.00732182,-6.77526879,9818600856.699942,0.3002,16805960878.09,,2025-05-10T03:49:00.000Z,,,,,,2025-05-10 10:50:29.824380
512,Stellar,XLM,stellar,706,2014-08-05T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'decentralized-exchange-dex-token', 'smart-contracts', 'hashkey-capital-portfolio', 'real-world-assets', '2017-2018-alt-season', 'made-in-america']",50001806812.0,31031464271.323677,50001786892.81785,False,,14,,,,2025-05-10T03:49:00.000Z,0.29967277658858504,364688738.19636273,8.5115,-0.16571136,2.00490246,9.45529421,28.02176254,22.8308347,-10.95300371,9299285059.797039,0.2843,14984180281.8,,2025-05-10T03:49:00.000Z,,,,,,2025-05-10 10:50:29.824380
5994,Shiba Inu,SHIB,shiba-inu,962,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel', 'base-ecosystem', 'animal-memes']",589552695333683.0,589249934927287.0,589504331168147.4,False,,15,589552695333683.0,8930353423.637217,,2025-05-10T03:49:00.000Z,1.5147676355856017e-05,633840548.5777668,73.1068,-0.20334231,6.08409529,13.42660676,29.51147725,30.9236012,-7.42934707,8925767306.987762,0.2729,8930353423.64,,2025-05-10T03:49:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2025-05-10 10:50:29.824380
1,Bitcoin,BTC,bitcoin,12062,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'us-strategic-crypto-reserve']",21000000.0,19862693.0,19862693.0,False,,1,,,,2025-05-10T05:48:00.000Z,103220.4470773512,55170581573.91087,-15.1346,0.06682426,0.32316007,6.83867658,25.70953569,28.43167354,6.29771943,2050236051620.174,62.6514,2167629388624.38,,2025-05-10T05:48:00.000Z,,,,,,2025-05-10 12:49:14.649571
1027,Ethereum,ETH,ethereum,10285,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'ethereum-pow-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'us-strategic-crypto-reserve']",,120730634.90448909,120730634.90448909,True,,2,,,,2025-05-10T05:48:00.000Z,2343.1197138568064,41432188814.42167,10.9723,0.41632241,5.96931522,27.62691977,44.8746697,23.77552367,-12.0984845,282886330711.15704,8.6445,282886330711.16,,2025-05-10T05:48:00.000Z,,,,,,2025-05-10 12:49:14.649571
825,Tether USDt,USDT,tether,127305,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio']",,149733756681.2742,153508342069.00436,True,,3,,,,2025-05-10T05:47:00.000Z,0.999923778449091,116415478696.88869,4.9893,-0.00788565,0.01178558,-0.03712897,0.03738564,0.02672724,-0.02211471,149722343742.11652,4.5752,153496641425.09,,2025-05-10T05:47:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2025-05-10 12:49:14.649571
52,XRP,XRP,xrp,1605,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve']",100000000000.0,58550454873.0,99986154627.0,False,,4,,,,2025-05-10T05:48:00.000Z,2.359954551500168,5542526319.605866,13.4209,-0.00302149,2.97217189,6.54399521,17.71161909,12.64232508,-4.63641364,138176412469.94153,4.2224,235995455150.02,,2025-05-10T05:48:00.000Z,,,,,,2025-05-10 12:49:14.649571
1839,BNB,BNB,bnb,2519,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,140889196.21,140889196.21,False,,5,,,,2025-05-10T05:48:00.000Z,658.6097519521894,2705384646.828658,33.0241,0.04148586,5.06119146,9.72324256,13.76912703,22.24491672,7.58635925,92790998568.61145,2.8355,92790998568.61,,2025-05-10T05:48:00.000Z,,,,,,2025-05-10 12:49:14.649571
5426,Solana,SOL,solana,913,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve']",,519015342.6673887,600355673.4706677,True,,6,,,,2025-05-10T05:47:00.000Z,170.72083008095896,7270106624.602419,22.2713,0.03280041,4.93252829,15.24050524,46.9603944,39.17398769,-17.61092841,88606730124.92995,2.7077,102493218918.73,,2025-05-10T05:47:00.000Z,,,,,,2025-05-10 12:49:14.649571
3408,USDC,USDC,usd-coin,27710,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio']",,60775060452.92642,60775060452.92642,False,,7,,,,2025-05-10T05:47:00.000Z,0.9998223585228064,18926140395.80865,-2.7516,-0.01947948,-0.0088184,-0.01014995,-0.00100177,-0.01411041,-0.01566492,60764264281.41103,1.8568,60764264281.41,,2025-05-10T05:47:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-05-10 12:49:14.649571
74,Dogecoin,DOGE,dogecoin,1218,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'ftx-bankruptcy-estate', 'animal-memes', 'made-in-america']",,149200416383.70526,149200416383.70526,True,,8,,,,2025-05-10T05:48:00.000Z,0.2102788498022736,2367519088.227727,21.8892,0.8049111,7.68444094,16.50847739,34.15128502,32.6729515,-18.35184941,31373691947.18584,0.9587,31373691947.19,,2025-05-10T05:48:00.000Z,,,,,,2025-05-10 12:49:14.649571
2010,Cardano,ADA,cardano,1513,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve']",45000000000.0,35312950699.40473,44994598048.95946,False,,9,,,,2025-05-10T05:48:00.000Z,0.7780085783826686,1378914630.6258168,-1.5834,0.00253238,2.18865635,10.95355574,25.03574989,7.47349003,10.10325461,27473778572.141136,0.8395,35010386027.22,,2025-05-10T05:48:00.000Z,,,,,,2025-05-10 12:49:14.649571
1958,TRON,TRX,tron,1173,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio']",,94911401379.1181,94911395858.43301,True,,10,,,,2025-05-10T05:48:00.000Z,0.2626462858794178,1381138935.0795853,76.9987,0.00173353,3.26782645,5.13958987,8.8630434,13.90081762,12.76445234,24928127059.83602,0.7618,24928125609.85,,2025-05-10T05:48:00.000Z,,,,,,2025-05-10 12:49:14.649571
20947,Sui,SUI,sui,643,2022-07-12T08:03:11.000Z,"['binance-launchpool', 'coinbase-ventures-portfolio', 'binance-labs-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', 'sui-ecosystem', 'layer-1', 'move-vm', 'cmc-crypto-yearbook-2024-2025', 'made-in-america', 'world-liberty-financial-portfolio']",10000000000.0,3338327017.9116654,10000000000.0,False,,11,3338327017.9116654,13141321584.355164,,2025-05-10T05:48:00.000Z,3.9364991847251356,2247656866.654964,-27.5548,0.0878631,1.10717793,14.28466242,83.88797711,80.44144815,25.93087602,13141321584.355164,0.4016,39364991847.25,,2025-05-10T05:48:00.000Z,,,,,,2025-05-10 12:49:14.649571
1975,Chainlink,LINK,chainlink,2005,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'polkadot', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'cross-chain', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'gnosis-chain-ecosystem', 'sora-ecosystem', 'hoo-smart-chain-ecosystem', 'milkomeda-ecosystem', 'energi-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio']",,657099970.4527867,1000000000.0,False,,12,,,,2025-05-10T05:48:00.000Z,16.005837022137637,732346547.1785883,18.1277,0.43225195,2.05948922,10.1063684,28.76698455,25.58703278,-14.53366913,10517435034.31876,0.3214,16005837022.14,,2025-05-10T05:48:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-05-10 12:49:14.649571
5805,Avalanche,AVAX,avalanche,911,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'real-world-assets', 'layer-1', 'made-in-america']",715748719.0,418164383.15087664,454833883.15087664,False,,13,,,,2025-05-10T05:48:00.000Z,23.6682741272014,635135393.400297,20.6692,1.4291642,5.95019677,11.9240436,29.41168216,40.24840698,-5.91269914,9897229250.647026,0.3024,16940536887.49,,2025-05-10T05:48:00.000Z,,,,,,2025-05-10 12:49:14.649571
512,Stellar,XLM,stellar,706,2014-08-05T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'decentralized-exchange-dex-token', 'smart-contracts', 'hashkey-capital-portfolio', 'real-world-assets', '2017-2018-alt-season', 'made-in-america']",50001806812.0,31031463423.63538,50001786892.81785,False,,14,,,,2025-05-10T05:48:00.000Z,0.29944877748525767,360380990.1318059,6.0648,-0.13145782,2.74497335,9.40578159,26.93860312,20.70285802,-9.97475863,9292333785.786102,0.284,14972979921.91,,2025-05-10T05:48:00.000Z,,,,,,2025-05-10 12:49:14.649571
5994,Shiba Inu,SHIB,shiba-inu,962,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel', 'base-ecosystem', 'animal-memes']",589552695333683.0,589249934927287.0,589504331168147.4,False,,15,589552695333683.0,8969730806.139551,,2025-05-10T05:48:00.000Z,1.5214468320024798e-05,633206161.8374459,72.8649,0.82570634,6.56858201,13.92075209,27.27901829,30.3733277,-6.58364511,8965124467.527882,0.274,8969730806.14,,2025-05-10T05:48:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2025-05-10 12:49:14.649571
1,Bitcoin,BTC,bitcoin,12062,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'us-strategic-crypto-reserve']",21000000.0,19862693.0,19862693.0,False,,1,,,,2025-05-10T05:49:00.000Z,103222.89451796851,54454335972.928276,-16.3162,0.06810031,0.2869198,6.84686727,25.77371373,28.54906784,6.31666457,2050284664381.7915,62.6529,2167680784877.34,,2025-05-10T05:49:00.000Z,,,,,,2025-05-10 12:50:15.898795
1027,Ethereum,ETH,ethereum,10285,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'ethereum-pow-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'us-strategic-crypto-reserve']",,120730634.90448909,120730634.90448909,True,,2,,,,2025-05-10T05:49:00.000Z,2344.4783912708394,40408690843.920906,8.3792,0.45766106,5.99085545,27.73062432,45.11409723,23.81966757,-12.03248797,283050364697.98364,8.6495,283050364697.98,,2025-05-10T05:49:00.000Z,,,,,,2025-05-10 12:50:15.898795
825,Tether USDt,USDT,tether,127305,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio']",,149733756681.2742,153508342069.00436,True,,3,,,,2025-05-10T05:49:00.000Z,1.0000335302576602,116359176855.96953,5.0491,0.00549624,0.00079528,-0.02841373,0.04090747,0.03744887,-0.0156415,149738777292.71616,4.5757,153513489243.27,,2025-05-10T05:49:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2025-05-10 12:50:15.898795
